image,kontext_images,prompt
viz_samples/2313374_138655_卫生间_with_ceiling.png,viz_samples/2313374_138655_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2313374_187801_阳台_with_ceiling.png,viz_samples/2313374_187801_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2313374_22570_阳台_with_ceiling.png,viz_samples/2313374_22570_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2313374_35449_儿童房_with_ceiling.png,viz_samples/2313374_35449_儿童房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2313374_6124050_客餐厅_with_ceiling.png,viz_samples/2313374_6124050_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2313374_69422_书房_with_ceiling.png,viz_samples/2313374_69422_书房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2313374_75505_阳台_with_ceiling.png,viz_samples/2313374_75505_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2329060_17418_厨房_with_ceiling.png,viz_samples/2329060_17418_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2329060_17512_卫生间_with_ceiling.png,viz_samples/2329060_17512_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2329060_3404_阳台_with_ceiling.png,viz_samples/2329060_3404_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2329060_36183_主卧_with_ceiling.png,viz_samples/2329060_36183_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2329060_36301_次卧_with_ceiling.png,viz_samples/2329060_36301_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2329060_7548_客餐厅_with_ceiling.png,viz_samples/2329060_7548_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_111974_阳台_with_ceiling.png,viz_samples/2339563_111974_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_11943_卫生间_with_ceiling.png,viz_samples/2339563_11943_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_12750_卧室_with_ceiling.png,viz_samples/2339563_12750_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_13885_卫生间_with_ceiling.png,viz_samples/2339563_13885_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_14726_卧室_with_ceiling.png,viz_samples/2339563_14726_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_3803783_客厅_with_ceiling.png,viz_samples/2339563_3803783_客厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_3844645_卧室_with_ceiling.png,viz_samples/2339563_3844645_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_4030999_阳台_with_ceiling.png,viz_samples/2339563_4030999_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_4122912_阳台_with_ceiling.png,viz_samples/2339563_4122912_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2339563_7900_阳台_with_ceiling.png,viz_samples/2339563_7900_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2460580_10251_厨房_with_ceiling.png,viz_samples/2460580_10251_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2460580_7864_卫生间_with_ceiling.png,viz_samples/2460580_7864_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2460580_8167_儿童房_with_ceiling.png,viz_samples/2460580_8167_儿童房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2460580_83517_客厅_with_ceiling.png,viz_samples/2460580_83517_客厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2460580_83755_儿童房_with_ceiling.png,viz_samples/2460580_83755_儿童房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2460580_9224441_卫生间_with_ceiling.png,viz_samples/2460580_9224441_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2460580_9224535_卧室_with_ceiling.png,viz_samples/2460580_9224535_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2473337_11294_卧室_with_ceiling.png,viz_samples/2473337_11294_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2473337_27665_卫生间_with_ceiling.png,viz_samples/2473337_27665_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2473337_6737_阳台_with_ceiling.png,viz_samples/2473337_6737_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2473337_71189_阳台_with_ceiling.png,viz_samples/2473337_71189_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/2473337_71283_客餐厅_with_ceiling.png,viz_samples/2473337_71283_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
