image,kontext_images,prompt
viz_samples/2436924_5812105_主卧_with_furn.png,viz_samples/2436924_5812105_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with the main bedroom: ""The main bedroom needs an independent bath and a wide rest area."""
viz_samples/2436924_6170513_次卧_with_furn.png,viz_samples/2436924_6170513_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: On the left side is a sub-brow, and on the left is a guard in the centre."
viz_samples/2436924_597162_阳台_with_furn.png,viz_samples/2436924_597162_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: Keep a long strip balcony on the side as a green recreational area."
viz_samples/2436924_6170371_客餐厅_with_furn.png,viz_samples/2436924_6170371_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: I'd like to keep open space in the guesthouse and the study room."
viz_samples/2437970_1472264_卫生间_with_furn.png,viz_samples/2437970_1472264_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom needs to be dry and wet."
viz_samples/2437970_1472764_次卧_with_furn.png,viz_samples/2437970_1472764_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: I need to customize maximum storage space in the top closet."
viz_samples/2437970_1993403_厨房_with_furn.png,viz_samples/2437970_1993403_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The kitchen suggested using glass to push the door to increase light in the restaurant."
viz_samples/2437970_1994455_客餐厅_with_furn.png,viz_samples/2437970_1994455_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Restaurants want to remain open; open dining areas on the left"
viz_samples/2437970_1995581_主卧_with_furn.png,viz_samples/2437970_1995581_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: - The main bedroom is more extensive and the overall area is reasonably distributed. - The top closet needs to be customised to maximize the storage space."
viz_samples/2437970_1995699_阳台_with_furn.png,viz_samples/2437970_1995699_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: The balcony needs to be balanced with drying and leisure."
viz_samples/2438742_1491482_卫生间_with_furn.png,viz_samples/2438742_1491482_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: In the bathroom, emphasis is placed on dry and wet separation and on tackling the problem of crowding at morning and evening peaks."
viz_samples/2438742_1494310_厨房_with_furn.png,viz_samples/2438742_1494310_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: The kitchen space at the upper right corner is relatively independent, and it is hoped that more cabinets will be made to increase the operating table."
viz_samples/2438742_1855168_次卧_with_furn.png,viz_samples/2438742_1855168_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The three rooms serve as main bedrooms, old-age houses and children ' s rooms, each of which needs to be customized to meet the household ' s storage needs."
viz_samples/2438742_1861112_次卧_with_furn.png,viz_samples/2438742_1861112_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The three rooms serve as main bedrooms, old-age houses and children ' s rooms, each of which needs to be customized to meet the household ' s storage needs."
viz_samples/2438742_1874472_主卧_with_furn.png,viz_samples/2438742_1874472_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: A description of the needs associated with the main bedroom: ""Three rooms will serve as main bedrooms, elderly rooms and children's rooms, each of which will need to be custom-made enough to meet the family's storage needs."""
viz_samples/2438742_1876990_客餐厅_with_furn.png,viz_samples/2438742_1876990_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: An open restaurant area on the lower and right sides of the centre; the dining room is a large, long, one-size-fits-all space."
viz_samples/2438749_34707_主卧_with_furn.png,viz_samples/2438749_34707_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the master bedroom are described as follows: ""The master bedroom needs sufficient room to accommodate the closet."""
viz_samples/2438749_3785559_卫生间_with_furn.png,viz_samples/2438749_3785559_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The toilet emphasises dry and wet separation layouts to improve efficiency of use."
viz_samples/2438749_3810421_次卧_with_furn.png,viz_samples/2438749_3810421_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: As a multi-purpose room, you have to satisfy both the residence and the function of the library."
viz_samples/2438749_4141199_厨房_with_furn.png,viz_samples/2438749_4141199_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: There is a need to optimize the wiring of kitchens and living balconys and to increase the operating floor space"
viz_samples/2438749_3903806_客餐厅_with_furn.png,viz_samples/2438749_3903806_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: An integrated open design was introduced in the guest dining room to increase visual perceptivity"
viz_samples/2440029_6991_主卫_with_furn.png,viz_samples/2440029_6991_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Take an independent bath."
viz_samples/2440029_13243_儿童房_with_furn.png,viz_samples/2440029_13243_儿童房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The sub-residential is required to reconcile residence with the functions of the study/electric competition."
viz_samples/2440029_15595_卫生间_with_furn.png,viz_samples/2440029_15595_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The bathroom emphasises functional, hygienic, dry and wet separation."
viz_samples/2440029_17409_次卧_with_furn.png,viz_samples/2440029_17409_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The sub-residential is required to reconcile residence with the functions of the study/electric competition."
viz_samples/2440029_17896_阳台_with_furn.png,viz_samples/2440029_17896_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A landscape balcony; use of a large balcony to create a leisure area"
viz_samples/2440029_18215_厨房_with_furn.png,viz_samples/2440029_18215_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. feature: Restaurant and kitchen lines need to be smooth."
viz_samples/2440029_4045684_阳台_with_furn.png,viz_samples/2440029_4045684_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A landscape balcony; use of a large balcony to create a leisure area"
viz_samples/2440029_4045754_阳台_with_furn.png,viz_samples/2440029_4045754_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A landscape balcony; use of a large balcony to create a leisure area"
viz_samples/2440029_4980825_衣帽间_with_furn.png,viz_samples/2440029_4980825_衣帽间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: storage_room. feature: Keep the tub and optimize the collection in the cloakroom."
viz_samples/2440029_4980895_主卧_with_furn.png,viz_samples/2440029_4980895_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Increased privacy in the main suite; the main bedroom is at the lower right corner"
viz_samples/2440029_4985088_客餐厅_with_furn.png,viz_samples/2440029_4985088_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The dining room needs to be open and use the main balcony to create recreational areas; the dining room needs to be easily wired to the kitchen, and open or semi-open design is considered to enhance the sense of space."
viz_samples/2440054_151314_卫生间_with_furn.png,viz_samples/2440054_151314_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Dry-wet separated bath space"
viz_samples/2440054_158148_次卧_with_furn.png,viz_samples/2440054_158148_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: Bed-downs on the north side are used as multi-purpose rooms or guest bedrooms; on the left and central side, two bedrooms are distributed"
viz_samples/2440054_160932_卫生间_with_furn.png,viz_samples/2440054_160932_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Dry-wet separated bath space"
viz_samples/2440054_155329_主卧_with_furn.png,viz_samples/2440054_155329_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as: ""The main bedroom needs separate closets and baths."""
viz_samples/2440054_327938_主卫_with_furn.png,viz_samples/2440054_327938_主卫_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: Dry-wet separated bath space"
viz_samples/2440054_411945_厨房_with_furn.png,viz_samples/2440054_411945_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2440054_539516_客餐厅_with_furn.png,viz_samples/2440054_539516_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: A spacious guest restaurant and open office area on the right; large-scale LDK integration space"
viz_samples/2440064_127967_阳台_with_furn.png,viz_samples/2440064_127967_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: And connect to a living balcony; the balcony area considers green landscape or recreational platform design"
